"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ONTOLOGY","CellLine"
"GO:00516502","GO:0051650","establishment of vesicle localization",178,0.240109064344779,0.977516768998018,0.519280205655527,0.716875413287006,0.517075459128271,3517,"tags=26%, list=26%, signal=20%","MYO5C/SNAP23/ITGA4/COPS5/SDCBP/STXBP3/RAB1A/TFG/SAR1A/EXOC5/PICALM/CDH3/CDK5/KIF5B/WIPI1/DYNC1I1/LRRK2/FAM91A1/KLHL12/STXBP2/TRAPPC12/WASL/VPS4A/SNCA/STARD3NL/SYBU/TRIP11/CUL3/EXOC1/PEF1/PAFAH1B1/BBS5/FBXW11/RASGRP1/SNF8/F8A1/TRAPPC2B/LIN7B/CHMP2A/BLOC1S6/AP1G1/TRAPPC2/SDC1/RAB11A/AP3M2/ARFGAP3/MYO1C","BP","iN #2"
"GO:00140322","GO:0014032","neural crest cell development",61,0.281340834759986,0.974003552385132,0.51969696969697,0.716905173407074,0.51709692482156,3136,"tags=30%, list=23%, signal=23%","FN1/TBX1/JAG1/CITED2/CDC42/SHH/HIF1A/KLHL12/PHOX2B/BMPR1A/SEMA6A/PHACTR4/PEF1/SEMA4B/SEMA3A/KBTBD8/ACVR1/ALDH1A2","BP","iN #2"
"GO:00713752","GO:0071375","cellular response to peptide hormone stimulus",226,0.233642390982635,0.969690915782052,0.520460358056266,0.71741268200157,0.517462985973395,2894,"tags=21%, list=21%, signal=17%","FOXO4/LYN/RAB13/GCK/FBP1/PTPN2/NR4A3/RHOQ/SNX5/CCNA2/DDR2/BLVRB/PRKD1/SHC1/NKX6-1/FOS/NR4A1/RAB8A/PRKAR1A/SOCS3/INSIG2/RAB31/KANK1/GNRHR2/INSIG1/SELENOS/AGT/PRKCI/SREBF1/PXN/RAB10/GNAI2/ROCK1/SCNN1G/EPRS1/IGF2/CPEB1/STAT1/PRKCD/NFE2L2/CAMK2A/CUL3/FOXO1/UCP2/ITGB3/RAF1/SLC25A33/KBTBD2","BP","iN #2"
"GO:00063602","GO:0006360","transcription by RNA polymerase I",66,-0.252865522399834,-0.975618752928227,0.521604938271605,0.718444463192628,0.51820719999329,3767,"tags=29%, list=27%, signal=21%","ERCC6/TAF1C/TAF1B/WDR75/ZMPSTE24/MYBBP1A/POLR2H/UTP15/POLR1F/GTF2H5/POLR1G/TCOF1/SIRT7/POLR1A/CREBBP/MTOR/ERBB2/TAF1A/POLR1B","BP","iN #2"
"GO:00620142","GO:0062014","negative regulation of small molecule metabolic process",67,0.273051754535784,0.969274627811965,0.522895125553914,0.719675081756298,0.519094833530481,1906,"tags=21%, list=14%, signal=18%","GCK/FBP1/BMP5/USP7/INSIG2/INSIG1/REST/PPP2CA/BMP2/TIGAR/DDIT4/LEPR/CRY1/BRCA1","BP","iN #2"
"GO:00991732","GO:0099173","postsynapse organization",205,-0.213969744537518,-0.979411396526216,0.525114155251142,0.720871085677953,0.519957499853592,3253,"tags=31%, list=24%, signal=24%","NRCAM/NTNG2/SHISA7/NRXN1/DNM3/CHRDL1/DOCK4/PICK1/PTK2B/NRP2/SIPA1L1/DIP2A/HIP1R/ZDHHC8/EPHB1/ARHGAP33/ARHGAP39/DBN1/FLRT2/SENP1/SHANK2/WNT5A/ABL1/CNTNAP1/FRRS1L/PTPN1/EPHB3/SPTBN2/KIF1A/SEMA3F/MAP1B/SLC12A5/ITGA3/LRFN2/CTNND2/EPHB2/SHANK1/FZD9/ACTN2/TANC2/ABHD17A/RELN/SSH1/CDKL5/CSMD2/MESD/LRRC4B/GLRB/SYNDIG1/NRXN2/CUX2/ARC/ASIC1/ZNF804A/CBLN1/PLPPR4/APOE/LAMA5/ZDHHC15/SLITRK3/CRK/CASKIN1/GRIN2B/RHOG","BP","iN #2"
"GO:00336732","GO:0033673","negative regulation of kinase activity",119,0.2508674822104,0.97210159627925,0.525801952580195,0.720871085677953,0.519957499853592,3584,"tags=29%, list=26%, signal=22%","LYN/TNFAIP3/PTPN2/SNX6/DUSP1/IPO7/HNRNPU/LATS2/BMP2/ERRFI1/AGT/GADD45A/DUSP10/TFAP4/GSTP1/SNCA/PDCD4/CDK5RAP3/PPP2R5A/PAK2/MVP/IRAK3/PRKCD/PRKCH/CDKN1A/CDKN1B/PKIB/RB1/GNAQ/SOCS5/ITGB1BP1/MACROH2A1/NPM1/RTRAF/WARS1","BP","iN #2"
"GO:00065202","GO:0006520","amino acid metabolic process",197,0.236562196087404,0.97169281895771,0.526582278481013,0.720871085677953,0.519957499853592,3732,"tags=30%, list=27%, signal=22%","PLOD2/GLDC/RIDA/ADSS2/GLUD1/AMDHD1/HMGCL/DPYD/SLC1A3/MTHFD1/AMT/HYKK/GLYATL1/DLST/GAD2/PEPD/FAH/IARS2/AZIN1/DDAH1/NIT2/GCLM/OAT/CARNMT1/MPST/NARS1/GLUL/PARK7/GARS1/EPRS1/BCKDHB/PCBD1/SARS1/PIPOX/KYAT3/CARS1/UCP2/MTHFD2L/SEPHS2/SLC7A11/SHMT2/ALDH8A1/MTR/BCKDHA/ETFA/TH/ATF4/DLD/BLOC1S6/AUH/ECHS1/MTRR/WARS1/WARS2/PHGDH/MCCC1/YARS1/KARS1/AASDHPPT","BP","iN #2"
"GO:00096362","GO:0009636","response to toxic substance",159,0.240790576574138,0.970439662898524,0.527777777777778,0.720871085677953,0.519957499853592,4431,"tags=41%, list=32%, signal=28%","PTGES/LYN/MT3/CP/ABCG2/GATA6/FOS/CD36/AIFM1/SELENOT/NNT/CYGB/GSTM3/SELENOS/GPX3/MGST3/CLDN1/ABCB6/PRDX4/SELENOF/GSTP1/MPST/PARK7/RAB40B/GJC2/SRF/MAOB/PON2/RAB29/NFE2L2/CDKN1A/TXN/SLC7A11/GSTO1/HBQ1/TH/ATF4/PTGS1/BAK1/RALBP1/SDC1/PTPN13/CYP1A1/GSTT1/GPX7/PRDX5/PRKCE/GSTM2/SRSF9/SOD1/GCH1/PRKN/PRDX6/HTRA2/DHX15/ESD/GABRB1/TP53INP1/CHUK/FECH/AHR/TYMS/SESN1/SELENOW/EPHX2","BP","iN #2"
"GO:00300732","GO:0030073","insulin secretion",143,0.24459885104983,0.969803175221632,0.529093369418133,0.720871085677953,0.519957499853592,2896,"tags=22%, list=21%, signal=17%","ADRA2A/NR1D1/CARTPT/GCK/GLUD1/STXBP3/NKX6-1/SLC8B1/NEUROD1/SELENOT/PRKAR1A/BMAL1/REST/GAL/HIF1A/SREBF1/RBP4/RAPGEF3/PARK7/SYBU/ITPR1/NDUFAF2/SRI/MCU/FOXO1/TIAM1/UCP2/ENY2/PDE8B/RAF1/ENSA","BP","iN #2"
"GO:00070292","GO:0007029","endoplasmic reticulum organization",85,-0.237649852717995,-0.968829283545468,0.524916943521595,0.720871085677953,0.519957499853592,1024,"tags=11%, list=7%, signal=10%","TOR1AIP2/NOMO1/BNIP1/STEEP1/SEC31B/SPTSSB/RNF112/EMC1/POLR2M","BP","iN #2"
"GO:00512162","GO:0051216","cartilage development",134,0.24686659808545,0.965237971680222,0.527777777777778,0.720871085677953,0.519957499853592,2572,"tags=24%, list=19%, signal=20%","CCN1/RUNX2/TIMP1/OSR1/SMAD3/BMP5/SERPINH1/SLC26A2/TSKU/BMP1/HOXD3/BMP2/HIF1A/ERRFI1/NPR2/PRKG2/PTHLH/WNT10B/CSGALNACT1/HOXC4/STC1/PTH1R/FOSL2/BMP6/MAPK14/BMPR1A/TGFBI/SRF/ZNF219/ARID5A/CHSY1/TRIP11","BP","iN #2"
"GO:00313302","GO:0031330","negative regulation of cellular catabolic process",93,0.257731796376067,0.964318294227704,0.528057553956835,0.720871085677953,0.519957499853592,3465,"tags=32%, list=25%, signal=24%","MT3/TLK2/TIMP1/ANXA2/UBQLN4/LRRK2/RRAGC/TIGAR/HGF/FURIN/LEPR/EIF4G2/SNCA/FEZ1/ROCK1/TAB2/TSC1/STK38L/MCL1/LYPLA1/TMEM39A/MTMR9/BMF/RRAGA/PTPN3/PIK3CA/CNR1/RRAGD/RRAGB/ETFBKMT","BP","iN #2"
"GO:00224042","GO:0022404","molting cycle process",61,0.278401060340353,0.963826036809135,0.528787878787879,0.720871085677953,0.519957499853592,1701,"tags=21%, list=12%, signal=19%","FGFR2/SPINK5/HPSE/EDA/FST/TGFB2/CDH3/LRIG1/GAL/SHH/TNFRSF19/FGF10/WNT10B","BP","iN #2"
"GO:00224052","GO:0022405","hair cycle process",61,0.278401060340353,0.963826036809135,0.528787878787879,0.720871085677953,0.519957499853592,1701,"tags=21%, list=12%, signal=19%","FGFR2/SPINK5/HPSE/EDA/FST/TGFB2/CDH3/LRIG1/GAL/SHH/TNFRSF19/FGF10/WNT10B","BP","iN #2"
"GO:00422742","GO:0042274","ribosomal small subunit biogenesis",95,0.255397243365193,0.960106693683448,0.525936599423631,0.720871085677953,0.519957499853592,3588,"tags=36%, list=26%, signal=27%","C1orf131/RIOK2/UTP18/DCAF13/NOP58/RPS16/RPS13/RPS11/RPS27/RPS6/RPS14/DDX52/RPS27L/RPS15/RPSA/NOP56/TRMT112/RPS19/RPS27A/FAU/RPS12/RPS19BP1/RPS7/RPS24/RPS23/WDR43/RPS8/WDR3/RPS4X/UTP3/NPM1/UTP6/IMP4/RCL1","BP","iN #2"
"GO:00016762","GO:0001676","long-chain fatty acid metabolic process",58,0.280754430356571,0.959918456235862,0.527777777777778,0.720871085677953,0.519957499853592,3631,"tags=31%, list=26%, signal=23%","CYP4A11/CPT2/QKI/GSTM4/PTGIS/MGST3/SCP2/GSTP1/PTGR1/PLA2G4C/FADS2/SLC27A2/CYP2C8/ELOVL1/PNPLA8/PTGS1/CYP1A1/CYP2S1","BP","iN #2"
"GO:00463282","GO:0046328","regulation of JNK cascade",94,0.25546310129107,0.959380197398164,0.529327610872675,0.720871085677953,0.519957499853592,2357,"tags=20%, list=17%, signal=17%","TIRAP/RNF13/COPS5/SDCBP/MAP2K4/GADD45B/CDC42/STK3/MAP3K5/DVL2/TNFRSF19/GADD45A/DUSP10/GSTP1/ZNF622/MYD88/PDCD4/RASSF2/GADD45G","BP","iN #2"
"GO:00973522","GO:0097352","autophagosome maturation",53,0.283926997245418,0.958231421482472,0.52824427480916,0.720871085677953,0.519957499853592,4246,"tags=42%, list=31%, signal=29%","ATG12/UBQLN4/GABARAP/RUBCNL/VPS4A/GABARAPL1/ATG5/CHMP5/TMEM39A/VPS16/CHMP2B/MAP1LC3B2/CHMP2A/GABARAPL2/MAP1LC3A/MAP1LC3B/CALM1/VCP/CHMP4B/PIK3C3/PHF23/BECN1","BP","iN #2"
"GO:00484882","GO:0048488","synaptic vesicle endocytosis",69,0.268370607945122,0.95960879852599,0.529839883551674,0.721027418426659,0.520070261187453,2355,"tags=19%, list=17%, signal=16%","PICALM/CDK5/LRRK2/STON2/SH3GL1/CANX/CLTA/VAMP4/PARK7/SNCA/ROCK1/ARPC3/MYLK","BP","iN #2"
"GO:00341982","GO:0034198","cellular response to amino acid starvation",53,0.283181478870964,0.955715355244934,0.531297709923664,0.722469299701294,0.52111027652104,3587,"tags=36%, list=26%, signal=27%","TFEB/PRKD1/SAR1A/ATF3/MAP3K5/ATXN3/RRAGC/IMPACT/KICS2/PRKCH/CASTOR1/GPR155/UCP2/CDKN1A/RRAGA/ATF4/RRAGD/RRAGB/MAP1LC3A","BP","iN #2"
"GO:00300722","GO:0030072","peptide hormone secretion",163,0.239672373719512,0.969836926056175,0.533508541392904,0.723868135807698,0.52211924378168,2914,"tags=22%, list=21%, signal=18%","ADRA2A/NR1D1/CARTPT/GCK/UCN/GLUD1/STXBP3/RAB1A/PRKD1/NKX6-1/SLC8B1/NEUROD1/SELENOT/PRKAR1A/BMAL1/REST/GAL/HIF1A/UBE2Q1/SREBF1/RBP4/RAPGEF3/PARK7/SYBU/ITPR1/NDUFAF2/SRI/MCU/FOXO1/TIAM1/UCP2/ENY2/PDE8B/RAF1/ENSA/CHD7","BP","iN #2"
"GO:00093082","GO:0009308","amine metabolic process",70,0.269713087240219,0.963601693306966,0.533039647577093,0.723868135807698,0.52211924378168,2180,"tags=21%, list=16%, signal=18%","MOXD1/HPRT1/OAZ3/ALDH7A1/TGFB2/SAT1/OAZ2/DMGDH/GPR37/GDPD3/AZIN1/DRD1/ALDH2/PARK7/SNCA","BP","iN #2"
"GO:00713312","GO:0071331","cellular response to hexose stimulus",100,0.252950076259644,0.959403661630066,0.533523537803138,0.723868135807698,0.52211924378168,3215,"tags=25%, list=23%, signal=19%","ADRA2A/NR1D1/SMAD3/RACK1/NKX6-1/NEUROD1/SELENOT/SIN3A/HIF1A/GCLM/SERPINF1/SYBU/SRF/NDUFAF2/SRI/SLC12A7/TIAM1/UCP2/ENY2/PDE8B/ICAM1/RAF1/TH/STXBP4/PIK3CA","BP","iN #2"
"GO:00158332","GO:0015833","peptide transport",173,0.238745166294747,0.968252147124451,0.535340314136126,0.725790231571698,0.523505633287078,2914,"tags=22%, list=21%, signal=18%","ADRA2A/NR1D1/CARTPT/GCK/UCN/GLUD1/STXBP3/RAB1A/PRKD1/NKX6-1/SLC8B1/NEUROD1/SELENOT/PRKAR1A/BMAL1/CD74/REST/GAL/HIF1A/UBE2Q1/SREBF1/RBP4/RAPGEF3/SLC15A4/PARK7/SYBU/ITPR1/NDUFAF2/SRI/MCU/FOXO1/TIAM1/UCP2/ENY2/PDE8B/RAF1/ENSA/CHD7","BP","iN #2"
"GO:00015782","GO:0001578","microtubule bundle formation",89,-0.236411008583043,-0.966341355277019,0.536184210526316,0.726056490801805,0.52369768355286,2549,"tags=28%, list=18%, signal=23%","LRGUK/CLASP1/NISCH/CFAP69/MAP1B/DNAI3/CLUAP1/SPAG1/TTLL13/CEP131/NAV1/CCDC88C/MAP1S/DNAAF10/DNAAF5/CFAP206/TPPP/NCKAP5/SPEF2/CFAP74/DNAH1/CFAP46/LRRC43/PLK1/DNAAF8","BP","iN #2"
"GO:00901002","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",81,0.264069918072357,0.960097699175346,0.536337209302326,0.726056490801805,0.52369768355286,903,"tags=11%, list=7%, signal=10%","CCN1/TGFBR3/BMP5/CITED2/SNW1/GATA6/SDCBP/CDKN2B/TGFB2","BP","iN #2"
"GO:00226132","GO:0022613","ribonucleoprotein complex biogenesis",412,0.223288795307914,0.97382084073538,0.540189125295508,0.728563713487241,0.525506119575605,3628,"tags=29%, list=26%, signal=22%","SNRPA1/SNRPG/SF3B6/C1orf131/EIF2S3B/GEMIN6/SHQ1/EXOSC9/EIF3L/RIOK2/DENR/UTP18/LUC7L2/PIN4/PA2G4/METTL18/EXOSC3/NMD3/EXOSC8/DCAF13/RPL7/PRKRA/NOP58/NSUN5P2/WBP11/FTSJ3/RPS16/NHP2/RPS13/TFB2M/RPL27/DDX56/PRMT5/DDX23/RPL35A/RPS11/GNL2/RPS27/RPL13A/ESF1/C1D/RPS6/CLP1/SRPK2/DDX3X/GLUL/RPUSD4/EIF3E/PRPF3/AFG2B/RPS14/ZNF622/TENT4B/SNRPF/DDX52/SLU7/RPS27L/LUC7L3/RPS15/RPSA/EXOSC5/TSC1/NOP56/EIF5/SF3A3/EXOSC1/PRP4K/KHDC4/TRMT112/METTL5/RPS19/LSG1/RBM34/EIF3C/MPHOSPH6/LSM4/RPL5/RAN/RPS27A/PES1/FAU/RPS12/RPS19BP1/CHD7/EIF3I/REXO5/RPS7/LUC7L/HTATSF1/EXOSC7/SF3B5/RPS24/SRSF6/GEMIN2/PSIP1/RPL11/RPS23/WDR43/XPO1/RPS8/HSP90AB1/PTBP2/STRAP/RPL24/WDR3/ATM/RPS4X/UTP3/NPM1/DDX1/EBNA1BP2/UTP6/DHX9/IMP4/RCL1/XRN2/SRSF1/CELF4","BP","iN #2"
"GO:00027062","GO:0002706","regulation of lymphocyte mediated immunity",77,0.264774390466908,0.958099623053393,0.538799414348463,0.728563713487241,0.525506119575605,3705,"tags=34%, list=27%, signal=25%","IL18R1/B2M/HLA-B/ULBP1/CLCF1/EXOSC3/FBXO38/FZD5/SLC15A4/NDFIP1/HPX/CD274/RIF1/CD81/ARID5A/CYRIB/UFL1/RASGRP1/RSAD2/SMAD7/AP1G1/MAD2L2/HMGB1/KMT5C/HSPD1/STX7","BP","iN #2"
"GO:00550022","GO:0055002","striated muscle cell development",106,0.25009715182446,0.957005020055389,0.539118065433855,0.728563713487241,0.525506119575605,2885,"tags=27%, list=21%, signal=22%","VEGFA/FHL2/LDB3/TPM1/CSRP2/PRKD1/MAP2K4/MEIS1/HNRNPU/ACTA1/ITGB1/PRKAR1A/MYO18B/CSRP1/WNT10B/CTCF/WDR1/AKAP13/BMPR1A/SGCD/SRF/YY1/TMOD3/FLNC/NACA/CFL2/ATG5/MEF2A/PDLIM5","BP","iN #2"
"GO:00713262","GO:0071326","cellular response to monosaccharide stimulus",101,0.251006824947649,0.955473750514531,0.540197461212976,0.728563713487241,0.525506119575605,3215,"tags=25%, list=23%, signal=19%","ADRA2A/NR1D1/SMAD3/RACK1/NKX6-1/NEUROD1/SELENOT/SIN3A/HIF1A/GCLM/SERPINF1/SYBU/SRF/NDUFAF2/SRI/SLC12A7/TIAM1/UCP2/ENY2/PDE8B/ICAM1/RAF1/TH/STXBP4/PIK3CA","BP","iN #2"
"GO:00902772","GO:0090277","positive regulation of peptide hormone secretion",69,0.266483760718369,0.952862026909937,0.540029112081514,0.728563713487241,0.525506119575605,2654,"tags=19%, list=19%, signal=15%","GCK/UCN/GLUD1/PRKD1/NKX6-1/SELENOT/PRKAR1A/HIF1A/RBP4/SYBU/ITPR1/SRI/MCU","BP","iN #2"
"GO:00428862","GO:0042886","amide transport",207,0.233209976176243,0.960534704108615,0.544061302681992,0.733229719959238,0.528871665937058,2914,"tags=21%, list=21%, signal=17%","PLTP/ADRA2A/NR1D1/CARTPT/GCK/UCN/GLUD1/ABCG2/STXBP3/RAB1A/PRKD1/NKX6-1/SLC8B1/NEUROD1/VAPA/SELENOT/PRKAR1A/BMAL1/CD74/REST/GAL/HIF1A/UBE2Q1/SREBF1/RBP4/RAPGEF3/AQP3/SLC15A4/PARK7/SYBU/ITPR1/NDUFAF2/SRI/MCU/FOXO1/TIAM1/UCP2/ENY2/SLC38A3/PDE8B/SLC7A11/RAF1/ENSA/CHD7","BP","iN #2"
"GO:00484772","GO:0048477","oogenesis",60,0.275223347068675,0.952555001885147,0.544629349470499,0.733450363726418,0.529030814200626,2015,"tags=23%, list=15%, signal=20%","TAF4B/GDF9/HEXB/TDRD6/C14orf39/H3-3B/BRCA2/FBXO5/DCAF13/NPR2/KAT8/PTN/RPS6/PAQR7","BP","iN #2"
"GO:00215492","GO:0021549","cerebellum development",91,-0.236147808987202,-0.970678678564917,0.545150501672241,0.733607574208787,0.52914420863548,2431,"tags=22%, list=18%, signal=18%","ABL1/SPTBN2/KLHL1/NCOR2/RERE/PRKG1/HAP1/GART/MECP2/RORA/OGDH/NCSTN/TTBK2/CBLN1/SSTR3/ATRN/CRK/KIF14/KCNC1/SMO","BP","iN #2"
"GO:00432702","GO:0043270","positive regulation of monoatomic ion transport",133,0.244218803606667,0.955858182077336,0.546334716459198,0.73465617172497,0.529900552111726,2220,"tags=18%, list=16%, signal=15%","ADRA2A/CCL2/HEPH/P2RX4/NTSR1/UCN/IFNGR2/FHL1/STIM1/KIF5B/GAL/DLG1/CX3CL1/SUMO1/LRRC26/CTSS/STAC2/ASPH/DRD1/STC1/CNKSR3/TMSB4X/SNCA/GJC2","BP","iN #2"
"GO:00485882","GO:0048588","developmental cell growth",187,0.236623785589834,0.966773630591768,0.547892720306513,0.73620547750816,0.531018051727872,1428,"tags=10%, list=10%, signal=9%","VEGFA/FN1/MT3/ADCY10/ITGA4/GDF9/PAK6/RYK/COBL/NKX6-1/MAP2K4/MEIS1/DRAXIN/ITGB1/CDK5/DCAF13/FLRT3/CD2AP/SIN3A","BP","iN #2"
"GO:00069422","GO:0006942","regulation of striated muscle contraction",62,0.274924033559892,0.956879869990112,0.548484848484848,0.736455599668035,0.531198462477437,2041,"tags=23%, list=15%, signal=19%","ADCY10/P2RX4/UCN/PRKD1/ASB3/NR4A1/DSP/DSC2/DLG1/SUMO1/ASPH/C12orf57/STC1/TNNI1","BP","iN #2"
"GO:00157112","GO:0015711","organic anion transport",257,0.230199433583251,0.965328302702152,0.549560853199498,0.736809599189867,0.53145379898625,2795,"tags=19%, list=20%, signal=16%","PTGES/GFAP/LYN/SLC16A6/CYP4A11/ADCY10/P2RX4/NTSR1/TTYH2/SLC16A3/CPT2/ABCG2/KCNJ8/SLC17A5/ABCD4/SLC10A5/AVPR1A/SLC1A3/CRABP1/CD36/SLC2A1/ITGB1/SPX/SLC26A2/EPM2A/FABP7/SLC7A2/SLC3A2/SLC6A15/ARL6IP1/SLC2A3/SLC17A8/SLC15A4/FABP6/SNCA/SLC4A7/SLC25A5/RBP1/FABP3/EPRS1/SLC27A2/SLC1A5/SLC10A3/LYPLA1/SFXN3/SLC38A6/UCP2/SLC25A41/SLC38A3/SLC4A2","BP","iN #2"
"GO:00302032","GO:0030203","glycosaminoglycan metabolic process",75,0.264661320859338,0.955549744534091,0.549337260677467,0.736809599189867,0.53145379898625,2878,"tags=27%, list=21%, signal=21%","CHST3/HEXB/ANGPT1/HPSE/ST3GAL1/UGDH/B4GALT4/CHPF2/B3GNT2/CHST1/CSGALNACT1/ST3GAL6/HAS1/CHST15/CSGALNACT2/CHSY3/CHSY1/B3GALT6/CHST2/HS3ST2","BP","iN #2"
"GO:00718062","GO:0071806","protein transmembrane transport",65,0.269408463223582,0.953540276669399,0.550295857988166,0.737250137659182,0.531771555219848,3601,"tags=31%, list=26%, signal=23%","HPSE/TOMM40/HSPA5/AIFM1/TRAM1/DNAJC15/SEC63/SRP54/MCL1/PEX7/TRIP11/SEC61G/TOMM7/DNLZ/SEC61B/BLOC1S6/GRPEL1/RAB11A/IFT20/HSPD1","BP","iN #2"
"GO:00488572","GO:0048857","neural nucleus development",50,0.284850350583452,0.956159496525191,0.551987767584098,0.738971077784172,0.533012853064311,1002,"tags=12%, list=7%, signal=11%","HOXB2/GLUD1/HSPA5/CDC42/SUDS3/ASCL1","BP","iN #2"
"GO:00020622","GO:0002062","chondrocyte differentiation",82,0.264298880950877,0.959654193138659,0.552478134110787,0.739082105661481,0.53309293642269,3408,"tags=35%, list=25%, signal=27%","RUNX2/OSR1/SMAD3/SERPINH1/SLC26A2/TSKU/BMP2/HIF1A/NPR2/PRKG2/PTHLH/WNT10B/PTH1R/FOSL2/BMP6/MAPK14/BMPR1A/TGFBI/ZNF219/ARID5A/CHSY1/TRIP11/RARG/PTPN11/ECM1/RB1/RUNX1/SMAD7/MDK","BP","iN #2"
"GO:00600792","GO:0060079","excitatory postsynaptic potential",82,-0.234392703088594,-0.951742563911867,0.55379746835443,0.740301110976372,0.533972193433314,1737,"tags=39%, list=13%, signal=34%","NLGN3/ZMYND8/SLC8A2/P2RX2/GRIA1/RIMS2/MPP2/BAIAP2/STX1B/NRXN1/PTK2B/MEF2C/GRIN1/RIMS1/NETO1/GRIN2D/MECP2/ADORA1/GLRA3/SHANK1/RELN/SSH1/SYNE1/CHRNA4/GLRB/CUX2/SLC8A3/CBLN1/CHRNB2/CHRND/GRIN2B/CHRNA5","BP","iN #2"
"GO:00447842","GO:0044784","metaphase/anaphase transition of cell cycle",78,0.262261619543851,0.948412166588417,0.555882352941176,0.742540933899333,0.535587756535061,1689,"tags=17%, list=12%, signal=15%","DUSP1/IK/CDC27/RIOK2/PSMG2/PHF10/MAP3K20/FBXO5/DPF2/ZNF207/CCNB1/MAD2L1BP/ZWINT","BP","iN #2"
"GO:00344402","GO:0034440","lipid oxidation",78,0.261846545878964,0.946911142860683,0.557352941176471,0.743410467128028,0.5362149426334,2519,"tags=23%, list=18%, signal=19%","APOD/ACAA2/CPT2/ABCD4/ACADS/BDH2/ECI2/HADHB/HSD17B4/ECHDC2/CYGB/HADHA/SCP2/MAPK14/FABP3/SLC27A2/PEX7/ETFDH","BP","iN #2"
"GO:00068052","GO:0006805","xenobiotic metabolic process",52,0.279698167601301,0.942074890223405,0.557098765432099,0.743410467128028,0.5362149426334,1995,"tags=17%, list=14%, signal=15%","ADA/FMO5/GSTM4/TPMT/GSTM3/AIP/ALDH2/CMBL/GSTP1","BP","iN #2"
"GO:19034322","GO:1903432","regulation of TORC1 signaling",88,0.256144115493686,0.95221828926281,0.558698727015559,0.744657965324191,0.537114751289949,3441,"tags=27%, list=25%, signal=21%","RHEB/CSNK1A1/SAR1A/USP7/ATXN3/RRAGC/DYRK3/KICS2/UBE3A/PELI1/STAMBPL1/TSC1/LAMTOR1/CUL3/CASTOR1/GPR155/FNIP2/UBE2W/GPR137B/RRAGA/LAMTOR4/ATM/RRAGD/RRAGB","BP","iN #2"
"GO:00316442","GO:0031644","regulation of nervous system process",90,-0.236502072340729,-0.967227852990205,0.562289562289562,0.748393941179937,0.539809475359289,4134,"tags=41%, list=30%, signal=29%","NLGN3/ZMYND8/SLC8A2/DAG1/ATPSCKMT/GRIA1/RIMS2/GRM1/BAIAP2/FGF12/ABAT/PIRT/STX1B/SHISA7/NRXN1/JAM2/PTK2B/GRIN1/RIMS1/NETO1/GRIN2D/ZFHX2/ADORA1/TENM4/SHANK1/RELN/SSH1/SYNE1/CUX2/SLC8A3/CBLN1/TPPP/GRIN2B/ZNF488/HTR2C/GPR35/TAFA4","BP","iN #2"
"GO:00066652","GO:0006665","sphingolipid metabolic process",128,0.244965813007757,0.956786218241089,0.562326869806094,0.748393941179937,0.539809475359289,1719,"tags=15%, list=12%, signal=13%","CCN1/PLPP3/B3GNT5/SPHK1/HEXB/SGMS2/ABCG2/ST3GAL1/GAL3ST1/PRKD1/VAPA/DEGS2/SGMS1/PRKD3/GLA/ASAH1/B4GALT4/SUMF1/ELOVL7","BP","iN #2"
"GO:00140332","GO:0014033","neural crest cell differentiation",68,0.265551753304753,0.946659409462054,0.562865497076023,0.748561592152424,0.539930400420973,3136,"tags=28%, list=23%, signal=22%","FN1/TBX1/JAG1/CITED2/CDC42/SHH/HIF1A/KLHL12/PHOX2B/BMPR1A/SEMA6A/PHACTR4/PEF1/SEMA4B/SEMA3A/RPS7/KBTBD8/ACVR1/ALDH1A2","BP","iN #2"
"GO:00423912","GO:0042391","regulation of membrane potential",347,-0.199912504164965,-0.973266609252632,0.563636363636364,0.749037629037629,0.540273761326393,3167,"tags=27%, list=23%, signal=22%","CLCN2/SLC8A1/SCN2A/ZMPSTE24/SCN8A/GABRG1/PTK2B/MEF2C/CACNA1D/MUL1/BIN1/GRIN1/GRIA2/AKAP9/SPART/CACNA1H/RIMS1/CACNB2/KCNQ2/NETO1/EHD3/KCNS2/KCNJ9/SLC25A27/GRIN2D/ABL1/CNTNAP1/ANK2/TRPM4/HCN1/KCNC2/ATP1A3/KCNC3/ATP1B2/MECP2/HCN4/GRIK1/RIMS3/PIEZO2/RNF207/COL6A1/KCNF1/ADORA1/GLRA3/SLC4A8/SHANK1/KCNJ11/FZD9/ACTN2/JUP/GRM5/SCN2B/CRTC1/GRIN3A/KCNA2/RELN/SSH1/ANK3/WWP2/SYNE1/CHRNA4/PYCR1/NTRK2/GLRB/GRIK3/KCNB1/CUX2/MTLN/GABRG3/ASIC1/SLC8A3/CBLN1/KCNN2/SCN11A/SCN1A/KCND2/RANGRF/CHRNB2/KCNK6/PKP2/KCNJ3/KCND3/MTOR/NOS1/CHRND/GRIN2B/KCNG3/KCNC1/KCNJ2/CHRNA5/GPR35/TAFA4/OPRD1/KCNMB3/STOX1","BP","iN #2"
